Date,Price A1,Price A2,AA bond,BB bond,CC Bond,Gold,Silver,Copper,Chy- INR,GBP - INR,USD - INR,Mutual Fund J,Mutual Fund K ,Mutual Fund L,Stock A,Stock B,Stock C,Stock D,Index
06-10-2015,11.51423874,15.38185691,79.45243831,71.17439452,61.1207635,26621.00,37358,343.35,10.2467,73.4100,65.1290,109,78,13.760,201.63,829.3,18630.2,1085.95,8152.9
07-10-2015,11.45628973,15.43969139,79.43743222,71.20879143,61.13936767,26555.00,37507,343.20,10.2118,72.9255,64.9070,109,78.22,13.840,199.18,823.55,18905.2,1087.75,8177.4
08-10-2015,11.50023434,15.48507553,79.4556265,71.22105072,61.18657626,26446.00,36880,339.85,10.2021,73.1090,64.8190,109,77.86,13.660,199.9,821.9,18666.3,1083.1,8129.35
09-10-2015,11.4947367,15.51037182,79.49646787,71.21685204,61.21700986,26622.00,36844,347.75,10.2092,73.5770,64.7800,109,78.16,13.750,199.45,818,18318.2,1086.15,8189.7
12-10-2015,11.54711918,15.45281605,79.55756511,71.2830283,61.29803313,26788.00,37002,348.25,10.2475,73.5780,64.7950,109,78.4,13.700,199.5,814.85,17982.4,1080.55,8143.6
13-10-2015,11.5689783,15.4896876,79.57541891,71.32165951,61.31730382,26979.00,37288,346.95,10.2642,74.0885,65.0980,109,77.4,13.700,199.75,812.9,17820.3,1076.35,8131.7
14-10-2015,11.51322495,15.49938283,79.58263815,71.32602698,61.35110321,27206.00,37574,349.20,10.1983,74.2745,64.7360,110,77.4,13.750,199.82,797.2,18180.2,1084.75,8107.9
15-10-2015,11.52631081,15.55607822,79.59338257,71.3850566,61.35938281,27257.00,37532,349.75,10.2075,73.7380,64.7790,110,78.08,13.700,201.55,791.55,18311.2,1084.15,8179.5
16-10-2015,11.51393296,15.55492929,79.62579803,71.36224083,61.36731473,27150.00,37399,346.55,10.1853,73.4155,64.7030,111,78.41,13.770,202.35,785,18286.6,1100.05,8238.15
19-10-2015,11.50370227,15.57133801,79.63988913,71.47669302,61.45404853,27006.00,36952,342.00,10.2073,73.5175,64.9190,111,78.91,13.850,202.9,793.9,18241.3,1097.8,8275.05
20-10-2015,11.56993093,15.56057112,79.67425326,71.48158721,61.46507355,27112.00,37058,342.45,10.2426,73.7825,65.0240,111,79.4,13.970,201.07,787.1,18161.2,1094.9,8261.65
21-10-2015,11.53996221,15.60589434,79.68952322,71.5044454,61.49170737,26955.00,36794,342.00,10.2603,73.8690,65.1460,111,79,14.120,198.55,790.35,18210.6,1095,8251.7
23-10-2015,11.54332642,15.67084914,79.72648967,71.54109162,61.56114118,26809.00,36946,340.30,10.2208,71.4955,64.8920,111,79,13.890,199.85,800.2,18158.7,1108.5,8295.45
26-10-2015,11.55594188,15.64558128,79.77004894,71.58662522,61.65226011,26823.00,37028,340.10,10.2186,71.7795,64.9210,110,78.83,13.870,196.4,808.6,17934.9,1101.5,8260.55
27-10-2015,11.56575701,15.73185283,79.79766214,71.60458175,61.65661153,26925.00,37073,342.05,10.2487,71.9390,65.1120,110,78.55,13.840,199.55,812.15,17659.8,1110.9,8232.9
28-10-2015,11.5426136,15.68490629,79.78209175,71.66133547,61.69749553,27073.00,37850,341.45,10.214,70.9325,64.9540,110,77.43,13.800,199.2,818.5,17392.3,1111.5,8171.2
29-10-2015,11.50342433,15.65741233,79.79376337,71.6708353,61.72467786,26621.00,36550,337.30,10.2961,71.8400,65.4490,110,77.93,13.750,196.35,801.45,17418.7,1103.55,8111.75
30-10-2015,11.46623225,15.69290794,79.84577904,71.68080473,61.7379336,26499.00,36496,336.55,10.3548,72.0010,65.4230,110,77.11,13.820,199.55,800.65,17685.6,1099.6,8065.8
02-11-2015,11.42420467,15.70728896,79.86774923,71.74305113,61.8381454,26409.00,36186,337.50,10.3453,72.2325,65.5610,110,77.42,13.720,198.38,802.75,17975.4,1083.1,8050.8
03-11-2015,11.4697769,15.74053714,79.90268159,71.75526461,61.86857724,25922.00,35804,339.60,10.3485,71.9130,65.5690,110,76.7,13.780,200.73,804.45,18010.8,1084.9,8060.7
04-11-2015,11.48435399,15.78588454,79.89466431,71.77164175,61.88396876,25771.00,35514,337.65,10.3552,71.2910,65.6090,110,76.8,13.800,205.13,801,17768.2,1081.7,8040.2
05-11-2015,11.50898744,15.77973815,79.93984015,71.80100744,61.88970577,25841.00,35510,330.10,10.3779,71.6820,65.8600,109,76.65,13.620,204.32,802.65,17678,1079.85,7955.45
06-11-2015,11.53118948,15.81896432,79.96176823,71.84069517,61.94500141,25523.00,34918,328.85,10.4108,71.0410,66.1400,108,76.1,13.540,205.82,799.05,16693.3,1080.9,7954.3
09-11-2015,11.56168083,15.77552055,79.99538219,71.89487261,62.01064429,25686.00,34557,329.20,10.4485,71.4570,66.4750,108,75.79,13.630,206.88,802.6,15952.5,1064.8,7915.2
10-11-2015,11.54551686,15.7379122,80.00110535,71.89034259,62.04500366,25582.00,34275,325.70,10.4059,70.9900,66.2000,107,74.99,13.420,199.35,803.55,15841.6,1054.6,7783.35
13-11-2015,11.57619275,15.73088424,80.06443133,71.96645289,62.10191279,25372.00,33848,317.65,10.3642,71.2080,66.0590,107,74.64,13.380,203.75,796.7,15624.2,1052.05,7762.25
16-11-2015,11.60504631,15.75021011,80.08651243,72.02561139,62.18612814,25347.00,33803,308.85,10.3412,70.4085,65.8860,108,75.02,13.430,201.07,784.1,15262.2,1060.95,7806.6
17-11-2015,11.63913533,15.79997644,80.10234594,72.02906861,62.19349198,25028.00,33712,307.80,10.3441,70.2335,65.9810,108,74.89,13.540,199.77,798.3,15493.9,1060.8,7837.55
18-11-2015,11.64741541,15.78928985,80.13284501,72.06773222,62.22423933,25094.00,33558,304.75,10.342,70.3875,66.0330,107,74.5,13.410,201.73,793.5,15883.8,1048.6,7731.8
19-11-2015,11.61652232,15.81626503,80.1391957,72.08945134,62.25626555,25291.00,33851,303.65,10.3541,70.9410,66.0900,108,74.88,13.600,203.52,794.6,16166.7,1068.9,7842.75
20-11-2015,11.63250438,15.82477396,80.16236486,72.1150996,62.28126304,25243.00,33597,300.10,10.3458,70.3255,66.0580,108,75.11,13.600,205.68,798.15,16416.9,1070.85,7856.55
23-11-2015,11.65011279,15.81553138,80.2391069,72.15515905,62.36459147,25165.00,33624,296.65,10.3918,70.6180,66.3950,108,75.1,13.700,205.98,791.2,16756.3,1066.05,7849.25
24-11-2015,11.59820995,15.8492584,80.20685354,72.1807281,62.40311908,25289.00,33911,302.15,10.37,70.5095,66.2620,108,74.7,13.530,209.13,811.95,16650.2,1064.35,7831.6
26-11-2015,11.55893954,15.85525809,80.25632793,72.22446294,62.44974455,25281.00,34087,306.40,10.4178,70.6255,66.5650,108,75.2,13.570,210.55,812.45,16485.6,1063.95,7883.8
27-11-2015,11.5284907,15.89000063,80.27797349,72.24193063,62.48653183,25059.00,33709,302.80,10.4626,70.8750,66.9070,109,75.16,13.630,209.7,816.2,16596.4,1079.4,7942.7
30-11-2015,11.54167352,15.99432624,80.33093652,72.3128089,62.55060073,25069.00,33494,300.15,10.3878,70.2145,66.4620,109,76.11,13.670,210.43,812,16728.9,1077.75,7935.25
01-12-2015,11.49954941,15.99077631,80.34376275,72.33322046,62.56444117,24994.00,34196,310.40,10.3822,70.6290,66.4340,110,76.12,13.790,216.52,833.4,16237.5,1083,7954.9
02-12-2015,11.48385528,15.92135743,80.34706906,72.36799559,62.60592174,24840.00,34056,306.20,10.4069,70.6860,66.5910,109,75.99,13.860,215.55,829.9,16360.7,1077.8,7931.35
03-12-2015,11.49749539,15.96867015,80.37580464,72.34973591,62.61666986,24937.00,34275,309.75,10.44,73.0515,66.7900,109,75.35,13.830,215.4,816.6,16692.3,1076.75,7864.15
04-12-2015,11.52733017,15.96029965,80.36970479,72.42458277,62.65245461,25267.00,35217,312.20,10.4112,72.5505,66.6430,108,73.91,13.880,214,814.95,16428.9,1058.9,7781.9
07-12-2015,11.53086712,15.95327841,80.43608885,72.43036476,62.69529666,25552.00,34788,307.10,10.4199,72.3515,66.7730,108,74.75,13.760,214.35,833.5,16230.8,1061.95,7765.4
08-12-2015,11.50730904,16.02172718,80.45071593,72.47092074,62.74384065,25526.00,34387,308.80,10.4184,72.8310,66.8570,108,74.2,13.760,211.05,825.75,16307.1,1049.25,7701.7
09-12-2015,11.50786686,16.013535,80.44123608,72.49277157,62.78418289,25602.00,34517,310.95,10.4006,73.7110,66.8550,106,73.38,13.370,206.35,820.15,15728.1,1047.45,7612.5
10-12-2015,11.53100966,16.07045396,80.46770474,72.51476721,62.80393161,25418.00,34229,310.40,10.3695,73.0350,66.7560,107,72.7,13.350,207.85,815.9,16039.8,1060.6,7683.3
11-12-2015,11.61124674,16.05914854,80.49504639,72.54559715,62.82747928,25679.00,33999,318.80,10.402,73.7930,67.1480,106,72.63,13.340,207.75,822.1,15560.8,1046.35,7610.45
14-12-2015,11.65632483,16.12471975,80.5295897,72.60854071,62.90785112,25347.00,33505,317.70,10.3876,73.7485,67.0930,106,72.96,13.310,206.95,839,15366.5,1055.05,7650.05
15-12-2015,11.72863786,16.16435708,80.55341824,72.60297289,62.9402286,25266.00,33608,308.85,10.3487,73.0645,66.8630,107,73.98,13.440,208.8,858.6,15862,1059.45,7700.9
16-12-2015,11.69359677,16.14457978,80.56812889,72.62461794,62.96098139,25468.00,34412,310.05,10.2692,72.5415,66.4760,108,73.99,13.530,212.85,855.4,16063.8,1067.3,7750.9
17-12-2015,11.66336177,16.20513834,80.59110104,72.67658503,62.96923932,24841.00,33188,304.55,10.2443,71.9040,66.4210,109,74.55,13.680,215,864.25,16277.1,1080.25,7844.35
18-12-2015,11.63710598,16.28092905,80.5590891,72.67875595,63.03517897,25082.00,33949,313.35,10.2222,72.0060,66.2550,108,73.71,13.760,212.75,857.05,16160.3,1073,7761.95
21-12-2015,11.64263455,16.24977288,80.6299572,72.73055982,63.11189131,25385.00,34323,317.40,10.2226,72.3095,66.2510,108,75,13.900,217.45,851.6,16031,1075.4,7834.45
22-12-2015,11.63295695,16.2783587,80.6589547,72.75482714,63.12606827,25251.00,34300,312.80,10.2247,72.5665,66.2440,108,74.58,13.990,216,851.45,16075.8,1066.45,7786.1
23-12-2015,11.61105866,16.26954893,80.67101032,72.79018333,63.14894878,25067.00,34234,314.00,10.1944,72.0430,66.0370,109,74.42,13.890,216.4,863.25,16189.8,1074.1,7865.95
24-12-2015,11.63267509,16.3164148,80.69558744,72.83811381,63.16922586,25212.00,34366,313.35,10.1813,72.3405,65.9470,109,75,13.840,216.68,864.25,16172.2,1074,7861.05
28-12-2015,11.64455714,16.25424121,80.73829301,72.90949988,63.28298519,25125.00,33475,308.20,10.1927,72.5390,66.1370,109,74.79,13.680,215.32,865.85,16598.6,1077.25,7925.15
29-12-2015,11.73084439,16.23326743,80.75522601,72.90348595,63.30719038,25130.00,33576,316.65,10.214,72.3125,66.2350,110,76.08,13.820,214.82,857.9,16703.1,1077.95,7928.95
30-12-2015,11.78209807,16.30914293,80.80342367,72.92855397,63.33938733,24982.00,33399,318.35,10.2409,72.6740,66.4750,109,75.43,13.940,212.75,857.45,16529.8,1074.3,7896.25
31-12-2015,11.764278,16.31378767,80.814087,72.96022098,63.36036654,24931.00,33321,315.50,10.1959,71.9055,66.2080,109,75.67,13.880,214.32,862.75,16855.6,1082.15,7946.35
01-01-2016,11.77057102,16.34298553,80.82162402,72.99989137,63.3781974,24962.00,33352,316.30,10.2,71.9310,66.2350,110,76.52,14.060,216.4,856.55,17370.8,1088.75,7826.7
04-01-2016,11.75758047,16.34810448,80.84996228,73.05651097,63.46533459,25397.00,33551,309.80,10.1875,72.1155,66.5790,109,74.6,14.090,212.2,859,17495.3,1070.5,7791.3
05-01-2016,11.78994778,16.35239888,80.8782495,73.06516072,63.50204581,25388.00,33684,311.00,10.1926,71.4535,66.4810,109,75.64,14.010,221.3,847.95,17159.9,1062.4,7784.65
06-01-2016,11.81535044,16.34959258,80.86794827,73.0678373,63.53427581,25741.00,33784,311.15,10.1727,71.9075,66.6980,109,74.06,14.080,225.23,843.05,17525.1,1067.1,7741
07-01-2016,11.76403325,16.33503798,80.90867921,73.12976992,63.54396743,26100.00,34547,300.90,10.1459,73.1490,66.8910,107,73.04,13.720,220.73,820.25,17035.7,1056.2,7568.3
08-01-2016,11.82617065,16.30334745,80.91999674,73.14379859,63.5708814,25982.00,33852,301.40,10.1338,73.0740,66.8470,108,72.51,13.910,223.27,809.85,17241.4,1062.35,7601.35
11-01-2016,11.82808344,16.38614862,80.96099137,73.19013946,63.6380397,25870.00,33678,293.80,10.1622,72.5015,66.7600,107,73,13.990,220.5,811.75,17239.1,1058.6,7563.85
12-01-2016,11.87728036,16.41104506,81.01233432,73.22648818,63.6696177,25674.00,33399,292.65,10.1858,72.6905,66.9460,107,71.98,13.810,219.95,819.7,17066.8,1046.95,7510.3
13-01-2016,11.8521306,16.43712897,81.00500281,73.25550061,63.69156337,25735.00,34182,291.90,10.1769,72.7865,66.9170,106,72.07,13.700,219.1,832.75,17062.7,1060.15,7562.4
14-01-2016,11.87743281,16.49788351,81.0234703,73.24294792,63.74562329,25637.00,33663,297.30,10.2145,73.1420,67.3160,106,72.57,13.750,217.52,827.25,16988,1049.75,7536.8
15-01-2016,11.92238412,16.50894128,81.02943075,73.25856428,63.76502328,26112.00,34069,294.55,10.2925,73.9895,67.7750,104,70.2,13.250,213.15,804.25,16240.8,1042.15,7437.8
18-01-2016,11.90585529,16.47023186,81.08200089,73.3392183,63.83808879,26065.00,34111,296.60,10.2847,73.7000,67.6610,103,70.5,13.000,208.48,809.95,15459.5,1025.85,7351
19-01-2016,11.93434101,16.5317977,81.11156124,73.36442957,63.86290421,26057.00,34428,298.75,10.2962,73.8875,67.7340,103,70.62,12.650,207.43,810.45,15823.8,1035.8,7435.1
20-01-2016,11.90317096,16.59751838,81.12477558,73.37837837,63.93005165,26559.00,34694,297.35,10.3304,74.0125,67.9580,102,70.44,12.590,201.93,795.05,15538.8,1018.3,7309.3
21-01-2016,11.91574889,16.58739953,81.14998415,73.39007616,63.92151193,26190.00,34384,301.80,10.3039,73.7255,67.7990,102,69.3,12.630,197.95,775.6,15552.2,1023,7276.8
22-01-2016,11.9520602,16.67011902,81.11900655,73.422648,63.9557762,26160.00,34293,301.20,10.2673,72.9325,67.5490,103,71.2,12.800,203.13,771.5,16472.4,1030.3,7422.45
25-01-2016,11.96217108,16.67616862,81.19880721,73.49883486,64.00944655,26387.00,34688,300.85,10.2981,73.5075,67.7550,104,70.96,12.800,197.6,783.3,16416.2,1041.15,7436.15
27-01-2016,11.94435339,16.69215121,81.19514867,73.53963353,64.09413698,26749.00,35301,312.30,10.3597,74.2285,68.1440,104,71.9,12.780,198.43,767.9,16416.2,1041.15,7437.75
28-01-2016,11.92740292,16.72287165,81.24996659,73.54565583,64.13009747,26710.00,34821,310.10,10.35,74.4425,68.0530,103,71.8,12.550,199.88,791.75,15959,1031.7,7424.65
29-01-2016,11.89393051,16.74630499,81.2391485,73.56889391,64.14834728,26638.00,34764,311.55,10.322,73.5555,67.8780,105,72.25,12.840,200.55,816.9,16546.6,1049.85,7563.55
01-02-2016,11.90180718,16.80041251,81.27813328,73.65363921,64.18930163,26782.00,34880,310.20,10.3118,73.8620,67.8350,105,71.8,12.920,201.82,800.95,17073.8,1059.75,7555.95
02-02-2016,11.87675451,16.81145486,81.32528808,73.6592244,64.22606009,26891.00,34804,309.95,10.331,74.2215,67.9750,103,71.51,12.920,199.23,800.1,17197.1,1053.8,7455.55
03-02-2016,11.82800013,16.82823337,81.32781279,73.6933334,64.26357818,27198.00,35741,315.75,10.3291,75.4345,67.9340,102,71,12.690,197.85,821.6,16754.2,1043.85,7361.8
04-02-2016,11.87159602,16.87580342,81.35935674,73.68128121,64.2836962,27358.00,35847,319.20,10.2889,75.7040,67.5440,102,71.5,12.730,194.52,834.8,16894.3,1049.2,7404
05-02-2016,11.86542319,16.81941491,81.34405543,73.70944175,64.30062115,27717.00,35813,316.15,10.315,75.6685,67.8100,103,71,12.800,197.15,844.95,18119.2,1055.25,7489.1
08-02-2016,11.87015074,16.77810697,81.4231279,73.80148738,64.41374947,28458.00,37137,315.10,10.3491,76.1810,68.0340,102,71.5,12.830,194.98,828.9,18384.8,1035.85,7387.25
09-02-2016,11.89531808,16.80627837,81.43806617,73.81457218,64.40877494,28437.00,37258,306.50,10.3288,76.6800,67.9010,101,69.23,12.650,194.35,826.35,18175.8,1026.05,7298.2
10-02-2016,11.90007496,16.70694411,81.43948599,73.81714945,64.43130913,28317.00,36780,304.15,10.3227,76.6150,67.8610,100,69.72,12.600,191.8,824.55,17909.9,1012.95,7215.7
11-02-2016,11.90902479,16.76853541,81.46256073,73.84376533,64.47768424,29791.00,38334,304.65,10.4155,77.5360,68.4710,98,67.33,12.400,186.57,802.6,17619.3,975.3,6976.35
12-02-2016,11.86754072,16.79936961,81.49183311,73.88908704,64.50180013,29386.00,38000,306.50,10.3619,76.7045,68.1180,97,67,12.270,182.32,812.6,8996.85,971.4,6980.95
15-02-2016,11.91429205,16.77203444,81.53436866,73.94412596,64.58322438,28690.00,37099,310.25,10.488,76.0005,68.1310,99,67.42,12.740,194.27,804.7,9386.1,973.6,7162.95
16-02-2016,11.93056124,16.80365623,81.54829384,73.95104599,64.6048065,28899.00,37218,311.00,10.507,76.3070,68.4740,98,67.84,12.620,188.9,803.2,9345.15,973.45,7048.25
17-02-2016,11.93765128,16.89073863,81.57216595,74.00947244,64.64609078,28888.00,37199,313.75,10.4667,76.0360,68.3290,99,66.3,12.440,191.55,812.55,9401.25,974.9,7108.45
18-02-2016,11.88865531,16.93162167,81.59109903,74.00283999,64.62707117,29309.00,37532,314.90,10.5145,76.1295,68.5420,99,67.77,12.450,195.68,827.4,9347.3,989.45,7191.75
19-02-2016,11.90748802,16.8543937,81.58443827,74.02782032,64.7091807,29515.00,37500,316.00,10.5091,76.3215,68.5450,99,68.98,12.410,186.32,827.6,9313.2,989.3,7210.75
22-02-2016,11.87539746,16.85350543,81.66682122,74.08051397,64.7421598,28966.00,36991,320.80,10.5083,75.5885,68.5330,100,69.29,12.870,189.2,861.65,9459.35,988.75,7234.55
23-02-2016,11.86067648,16.81628267,81.66699736,74.11486957,64.80926274,29302.00,37176,319.20,10.504,75.5580,68.5610,99,69.79,12.460,181.55,836.85,9501.9,970.05,7109.55
24-02-2016,11.85257085,16.81217585,81.67925324,74.12185106,64.87063226,29554.00,37231,318.05,10.4768,75.3635,68.4310,98,67.67,12.600,185.4,836.75,9547.35,949.6,7018.7
25-02-2016,11.87660797,16.78160382,81.68853795,74.16367579,64.86126517,29774.00,37212,315.00,10.5254,75.8060,68.7680,97,67.02,12.230,182.55,842.8,9444.4,942.65,6970.6
26-02-2016,11.93840536,16.82442261,81.68622774,74.13829911,64.84718356,29337.00,36266,321.70,10.5097,75.1575,68.7370,97,68.8,12.200,182.02,849.9,9442.8,961,7029.75
29-02-2016,11.95075512,16.79896411,81.72976888,74.27161469,64.98300807,29513.00,36065,321.35,10.4071,74.1625,68.2080,98,66.36,12.300,183.63,830.4,9450.3,971.85,6987.05
01-03-2016,11.99731451,16.78818637,81.75935876,74.25264877,64.99776289,29226.00,36100,324.25,10.3407,73.6275,67.7530,100,68.52,12.360,192.55,824.15,9592.15,984.15,7222.3
02-03-2016,11.98297082,16.79001367,81.77376963,74.28319222,65.01232424,29339.00,36515,328.30,10.2879,73.2455,67.3950,101,70.29,12.750,194.27,849.25,9660.95,1007.2,7368.85
03-03-2016,11.98459082,16.83441604,81.83057733,74.28710705,65.0550624,29616.00,36758,331.20,10.2767,73.5555,67.1220,102,71.01,12.720,197.35,848.9,9664.2,1015.85,7475.6
04-03-2016,11.95113191,16.83978519,81.83275219,74.28902791,65.07280946,29766.00,37825,339.25,10.2854,73.6580,66.9380,103,71.5,12.770,194.93,848.75,9629.25,1020.55,7485.35
08-03-2016,11.92030928,16.87552702,81.8772017,74.41341361,65.18498931,29809.00,37447,333.85,10.351,74.0970,67.3130,102,71.13,12.810,198.7,826.25,9901.05,1014.15,7485.3
09-03-2016,11.92094648,16.81909904,81.88444688,74.43267212,65.20415509,29598.00,37245,334.55,10.3061,73.8695,67.1280,103,70.52,12.780,194.95,839.65,9966.9,1024.8,7531.8
10-03-2016,11.95778481,16.86538797,81.93661532,74.43823743,65.24381527,29931.00,37687,333.00,10.3437,75.2460,67.3020,102,70.52,12.690,193.02,837.55,9899.95,1021.25,7486.15
11-03-2016,11.97056924,16.84800424,81.91706535,74.44645333,65.27547972,29500.00,37629,334.55,10.303,74.6235,66.9210,103,71.99,12.750,193,851.6,10002,1028.7,7510.2
14-03-2016,12.01355517,16.8171138,81.98548184,74.54436292,65.34125666,29187.00,37447,335.00,10.329,74.5635,67.1380,103,71.43,12.650,192.43,857.15,9924.9,1027.55,7538.75
15-03-2016,11.89207981,16.79845933,82.00005537,74.56263788,65.35724527,29037.00,37087,336.10,10.3418,74.8430,67.3720,102,71.01,12.710,196.18,840.8,9774.15,1026.7,7460.6
16-03-2016,11.89987898,16.86041889,81.99811849,74.58526796,65.40198259,28966.00,36910,334.55,10.2994,75.4015,67.1730,103,72.49,12.720,194.25,844.15,9346.7,1030.45,7498.75
17-03-2016,11.92516506,16.9130206,82.00831794,74.59186637,65.43962856,29356.00,38169,338.55,10.2888,75.4065,66.6190,103,71.11,12.750,199.38,849.65,9018.1,1018.4,7512.55
18-03-2016,11.96211935,16.88935164,82.00133356,74.59072142,65.45029316,29131.00,37760,337.50,10.2577,74.8145,66.3840,104,73.41,12.850,195.95,848.35,9206.7,1028.4,7604.35
21-03-2016,11.98162753,16.77359496,82.05410706,74.68994328,65.54367113,28941.00,37880,339.45,10.2551,74.7525,66.5000,105,73.48,12.990,197.43,879.65,9178.15,1045.6,7704.25
22-03-2016,12.0257332,16.76401584,82.0972642,74.67346792,65.54603799,29049.00,37882,339.10,10.2858,74.8795,66.7550,105,73.8,13.240,197.15,870.15,9118.35,1053.85,7714.9
23-03-2016,11.99552442,16.79587206,82.11285796,74.74221062,65.57833364,28604.00,36773,333.40,10.2871,74.8550,66.9300,105,74,13.200,196.5,873.6,9277.05,1049.35,7716.5
28-03-2016,12.01338879,16.74094929,82.20202978,74.82075502,65.71491256,28458.00,36570,332.10,10.2356,74.5745,66.6080,104,74.69,12.840,195.9,863.65,9205.15,349.17,7615.1
29-03-2016,12.04038077,16.80936809,82.21752824,74.82913757,65.72739369,28743.00,36581,326.45,10.2014,74.9445,66.3750,105,74,13.130,197.2,861.15,9316.7,351.27,7597
30-03-2016,12.06568038,16.7986052,82.23387975,74.87125847,65.78483641,28407.00,36337,322.00,10.2667,75.2560,66.3750,106,73.1,13.140,200,861.65,9368.4,354.98,7735.2
31-03-2016,12.06462339,16.82778751,82.2278036,74.89814407,65.81751863,28549.00,36756,321.25,10.2737,75.3980,66.2550,106,74,13.190,196.73,869.5,9590.3,357.05,7738.4
01-04-2016,12.09963501,16.82384353,82.26127068,74.88838412,65.84936908,28040.00,35932,318.50,10.2438,75.5770,66.3650,106,73.8,13.400,196.57,867.8,9627.05,354.82,7713.05
04-04-2016,12.09632016,16.83362444,82.31390476,74.99049305,65.91312603,28168.00,35593,314.20,10.2037,75.3080,66.1060,106,73.96,13.250,200.98,872.2,9751.95,356.35,7758.8
05-04-2016,12.06875916,16.84532326,82.35214363,75.01765467,65.97680008,28486.00,36095,315.10,10.2546,75.6145,66.4220,105,72.06,13.500,200.77,868.5,9367.75,352.48,7603.2
06-04-2016,12.0973416,16.90371382,82.32411573,75.01154243,65.9900891,28646.00,36009,316.15,10.2637,75.8230,66.5170,105,72.5,13.450,205.35,871.7,9589.9,353.83,7614.35
07-04-2016,12.16326357,16.97430334,82.37106226,75.0703989,65.99735808,29060.00,36386,306.80,10.3291,75.9490,66.7570,105,72.15,13.440,205.48,860,9442.05,351.83,7546.45
08-04-2016,12.21126709,16.97063228,82.40736942,75.06390526,66.02668242,29131.00,36683,308.15,10.2928,75.8780,66.5510,105,71.9,13.450,206.15,850.4,9590.6,353.12,7555.2
11-04-2016,12.27345399,16.93111602,82.43271238,75.12072927,66.09991269,29330.00,37777,307.25,10.2619,75.6205,66.2870,106,72.75,13.470,207.88,864.3,9694.45,356.98,7671.4
12-04-2016,12.28559759,16.89251302,82.43121377,75.16666894,66.12950945,29336.00,38324,315.20,10.2517,75.4695,66.2830,107,73.64,13.440,207.6,872.5,9778.9,354.33,7708.95
13-04-2016,12.26633899,16.82174547,82.45751525,75.1872282,66.1593248,29202.00,38565,319.40,10.2643,74.9680,66.4960,108,73.5,13.620,208.23,897.7,9948.15,360.58,7850.45
18-04-2016,12.24959134,16.84337821,82.52313621,75.28821058,66.29882281,28983.00,38333,318.80,10.2571,75.1435,66.4160,109,75.39,13.720,214.7,899.15,10134.15,362.6,7914.7
20-04-2016,12.27161743,16.8327178,82.56684423,75.36563056,66.34337047,29317.00,40134,327.40,10.2253,74.7475,66.1660,109,75.5,13.750,211.9,904.1,10255.6,365.95,7914.75
21-04-2016,12.28470311,16.85815807,82.58203923,75.32419534,66.38179711,29357.00,40111,330.55,10.2577,75.0535,66.4890,109,75,13.780,212.27,904.05,10164.4,363.72,7912.05
22-04-2016,12.29804604,16.88252159,82.59372943,75.36025738,66.40570129,29021.00,39969,334.60,10.2539,74.8825,66.6600,109,75.12,13.710,214.35,884.2,10084.95,364.05,7899.3
25-04-2016,12.39304173,16.88555487,82.63967154,75.45089368,66.50849277,29262.00,40114,332.00,10.2703,75.1405,66.6850,108,75.14,13.590,214,884.15,9972.7,364.42,7855.05
26-04-2016,12.36805738,16.94956571,82.66797207,75.43608046,66.4914804,29202.00,40193,329.05,10.2263,75.0265,66.4040,109,75.98,13.860,217.07,885.75,10074.2,371.28,7962.65
27-04-2016,12.3581746,16.92560772,82.6682696,75.47818512,66.57014914,29383.00,40573,326.25,10.2174,75.1320,66.3620,110,75.8,13.860,218.57,892.2,10057.15,374.73,7979.9
28-04-2016,12.42626894,16.89943416,82.69057599,75.49505541,66.57378116,29686.00,41034,325.55,10.2536,75.3850,66.4010,108,74.51,13.610,212.13,876.25,10146.45,371.32,7847.25
29-04-2016,12.41258002,16.93275072,82.7075975,75.52624072,66.58185579,30266.00,41553,334.20,10.2601,76.0965,66.4250,109,74.4,13.740,216.45,867.9,10017.5,377.45,7849.8
02-05-2016,12.33902282,17.01726187,82.76358751,75.61723808,66.68308354,30294.00,41882,335.95,10.248,76.5240,66.3460,109,74.7,13.700,213.07,863.95,9927.15,372.55,7805.9
03-05-2016,12.36656822,17.04238057,82.76184149,75.58021123,66.77525531,30224.00,41647,329.25,10.2527,76.5220,66.5580,108,73.52,13.750,209.65,851,9990.75,372.67,7747
04-05-2016,12.29793068,17.0449066,82.79663417,75.63529688,66.77119696,29991.00,41307,325.40,10.2585,76.5340,66.6270,108,73.76,13.520,206.3,853.4,9880.4,375.78,7706.55
05-05-2016,12.30442261,17.00012712,82.8271666,75.63939788,66.79968561,29897.00,41250,318.90,10.2342,75.9090,66.5580,108,74.84,13.690,205,850.15,9843.35,377.43,7735.5
06-05-2016,12.30413566,16.97957553,82.83271696,75.63238152,66.79353471,30378.00,41732,320.20,10.246,75.9575,66.6000,108,73.69,13.600,207.98,853.4,10107.95,373.22,7733.45
09-05-2016,12.28974341,17.00011047,82.89007653,75.74521095,66.9053833,29805.00,40750,313.20,10.2429,75.9835,66.7520,109,74.36,13.690,209.35,845.5,10241.6,380.47,7866.05
10-05-2016,12.39269865,17.0184035,82.87919806,75.76361566,66.92003029,29783.00,40850,311.90,10.2221,75.7730,66.6310,109,75.01,13.730,206.77,862.45,10119.6,381.63,7887.8
