"Date","Price.A1","Price.A2","AA.bond","BB.bond","CC.Bond","Gold","Silver","Copper","Chy..INR","GBP...INR","USD...INR","Mutual.Fund.J","Mutual.Fund.K","Mutual.Fund.L","Stock.A","Stock.B","Stock.C","Stock.D","Index"
"23-10-2015",11.54332642,15.67084914,79.72648967,71.54109162,61.56114118,26809,36946,340.3,10.2208,71.4955,64.892,111,79,13.89,199.85,800.2,18158.7,1108.5,8295.45
"26-10-2015",11.55594188,15.64558128,79.77004894,71.58662522,61.65226011,26823,37028,340.1,10.2186,71.7795,64.921,110,78.83,13.87,196.4,808.6,17934.9,1101.5,8260.55
"27-10-2015",11.56575701,15.73185283,79.79766214,71.60458175,61.65661153,26925,37073,342.05,10.2487,71.939,65.112,110,78.55,13.84,199.55,812.15,17659.8,1110.9,8232.9
"28-10-2015",11.5426136,15.68490629,79.78209175,71.66133547,61.69749553,27073,37850,341.45,10.214,70.9325,64.954,110,77.43,13.8,199.2,818.5,17392.3,1111.5,8171.2
"29-10-2015",11.50342433,15.65741233,79.79376337,71.6708353,61.72467786,26621,36550,337.3,10.2961,71.84,65.449,110,77.93,13.75,196.35,801.45,17418.7,1103.55,8111.75
"30-10-2015",11.46623225,15.69290794,79.84577904,71.68080473,61.7379336,26499,36496,336.55,10.3548,72.001,65.423,110,77.11,13.82,199.55,800.65,17685.6,1099.6,8065.8
"02-11-2015",11.42420467,15.70728896,79.86774923,71.74305113,61.8381454,26409,36186,337.5,10.3453,72.2325,65.561,110,77.42,13.72,198.38,802.75,17975.4,1083.1,8050.8
"03-11-2015",11.4697769,15.74053714,79.90268159,71.75526461,61.86857724,25922,35804,339.6,10.3485,71.913,65.569,110,76.7,13.78,200.73,804.45,18010.8,1084.9,8060.7
"04-11-2015",11.48435399,15.78588454,79.89466431,71.77164175,61.88396876,25771,35514,337.65,10.3552,71.291,65.609,110,76.8,13.8,205.13,801,17768.2,1081.7,8040.2
"05-11-2015",11.50898744,15.77973815,79.93984015,71.80100744,61.88970577,25841,35510,330.1,10.3779,71.682,65.86,109,76.65,13.62,204.32,802.65,17678,1079.85,7955.45
"06-11-2015",11.53118948,15.81896432,79.96176823,71.84069517,61.94500141,25523,34918,328.85,10.4108,71.041,66.14,108,76.1,13.54,205.82,799.05,16693.3,1080.9,7954.3
"09-11-2015",11.56168083,15.77552055,79.99538219,71.89487261,62.01064429,25686,34557,329.2,10.4485,71.457,66.475,108,75.79,13.63,206.88,802.6,15952.5,1064.8,7915.2
"10-11-2015",11.54551686,15.7379122,80.00110535,71.89034259,62.04500366,25582,34275,325.7,10.4059,70.99,66.2,107,74.99,13.42,199.35,803.55,15841.6,1054.6,7783.35
"13-11-2015",11.57619275,15.73088424,80.06443133,71.96645289,62.10191279,25372,33848,317.65,10.3642,71.208,66.059,107,74.64,13.38,203.75,796.7,15624.2,1052.05,7762.25
"16-11-2015",11.60504631,15.75021011,80.08651243,72.02561139,62.18612814,25347,33803,308.85,10.3412,70.4085,65.886,108,75.02,13.43,201.07,784.1,15262.2,1060.95,7806.6
"17-11-2015",11.63913533,15.79997644,80.10234594,72.02906861,62.19349198,25028,33712,307.8,10.3441,70.2335,65.981,108,74.89,13.54,199.77,798.3,15493.9,1060.8,7837.55
"18-11-2015",11.64741541,15.78928985,80.13284501,72.06773222,62.22423933,25094,33558,304.75,10.342,70.3875,66.033,107,74.5,13.41,201.73,793.5,15883.8,1048.6,7731.8
"19-11-2015",11.61652232,15.81626503,80.1391957,72.08945134,62.25626555,25291,33851,303.65,10.3541,70.941,66.09,108,74.88,13.6,203.52,794.6,16166.7,1068.9,7842.75
"20-11-2015",11.63250438,15.82477396,80.16236486,72.1150996,62.28126304,25243,33597,300.1,10.3458,70.3255,66.058,108,75.11,13.6,205.68,798.15,16416.9,1070.85,7856.55
"23-11-2015",11.65011279,15.81553138,80.2391069,72.15515905,62.36459147,25165,33624,296.65,10.3918,70.618,66.395,108,75.1,13.7,205.98,791.2,16756.3,1066.05,7849.25
"24-11-2015",11.59820995,15.8492584,80.20685354,72.1807281,62.40311908,25289,33911,302.15,10.37,70.5095,66.262,108,74.7,13.53,209.13,811.95,16650.2,1064.35,7831.6
"26-11-2015",11.55893954,15.85525809,80.25632793,72.22446294,62.44974455,25281,34087,306.4,10.4178,70.6255,66.565,108,75.2,13.57,210.55,812.45,16485.6,1063.95,7883.8
"27-11-2015",11.5284907,15.89000063,80.27797349,72.24193063,62.48653183,25059,33709,302.8,10.4626,70.875,66.907,109,75.16,13.63,209.7,816.2,16596.4,1079.4,7942.7
"30-11-2015",11.54167352,15.99432624,80.33093652,72.3128089,62.55060073,25069,33494,300.15,10.3878,70.2145,66.462,109,76.11,13.67,210.43,812,16728.9,1077.75,7935.25
"01-12-2015",11.49954941,15.99077631,80.34376275,72.33322046,62.56444117,24994,34196,310.4,10.3822,70.629,66.434,110,76.12,13.79,216.52,833.4,16237.5,1083,7954.9
"02-12-2015",11.48385528,15.92135743,80.34706906,72.36799559,62.60592174,24840,34056,306.2,10.4069,70.686,66.591,109,75.99,13.86,215.55,829.9,16360.7,1077.8,7931.35
"03-12-2015",11.49749539,15.96867015,80.37580464,72.34973591,62.61666986,24937,34275,309.75,10.44,73.0515,66.79,109,75.35,13.83,215.4,816.6,16692.3,1076.75,7864.15
"04-12-2015",11.52733017,15.96029965,80.36970479,72.42458277,62.65245461,25267,35217,312.2,10.4112,72.5505,66.643,108,73.91,13.88,214,814.95,16428.9,1058.9,7781.9
"07-12-2015",11.53086712,15.95327841,80.43608885,72.43036476,62.69529666,25552,34788,307.1,10.4199,72.3515,66.773,108,74.75,13.76,214.35,833.5,16230.8,1061.95,7765.4
"08-12-2015",11.50730904,16.02172718,80.45071593,72.47092074,62.74384065,25526,34387,308.8,10.4184,72.831,66.857,108,74.2,13.76,211.05,825.75,16307.1,1049.25,7701.7
"09-12-2015",11.50786686,16.013535,80.44123608,72.49277157,62.78418289,25602,34517,310.95,10.4006,73.711,66.855,106,73.38,13.37,206.35,820.15,15728.1,1047.45,7612.5
"10-12-2015",11.53100966,16.07045396,80.46770474,72.51476721,62.80393161,25418,34229,310.4,10.3695,73.035,66.756,107,72.7,13.35,207.85,815.9,16039.8,1060.6,7683.3
"11-12-2015",11.61124674,16.05914854,80.49504639,72.54559715,62.82747928,25679,33999,318.8,10.402,73.793,67.148,106,72.63,13.34,207.75,822.1,15560.8,1046.35,7610.45
"14-12-2015",11.65632483,16.12471975,80.5295897,72.60854071,62.90785112,25347,33505,317.7,10.3876,73.7485,67.093,106,72.96,13.31,206.95,839,15366.5,1055.05,7650.05
"15-12-2015",11.72863786,16.16435708,80.55341824,72.60297289,62.9402286,25266,33608,308.85,10.3487,73.0645,66.863,107,73.98,13.44,208.8,858.6,15862,1059.45,7700.9
"16-12-2015",11.69359677,16.14457978,80.56812889,72.62461794,62.96098139,25468,34412,310.05,10.2692,72.5415,66.476,108,73.99,13.53,212.85,855.4,16063.8,1067.3,7750.9
"17-12-2015",11.66336177,16.20513834,80.59110104,72.67658503,62.96923932,24841,33188,304.55,10.2443,71.904,66.421,109,74.55,13.68,215,864.25,16277.1,1080.25,7844.35
"18-12-2015",11.63710598,16.28092905,80.5590891,72.67875595,63.03517897,25082,33949,313.35,10.2222,72.006,66.255,108,73.71,13.76,212.75,857.05,16160.3,1073,7761.95
"21-12-2015",11.64263455,16.24977288,80.6299572,72.73055982,63.11189131,25385,34323,317.4,10.2226,72.3095,66.251,108,75,13.9,217.45,851.6,16031,1075.4,7834.45
"22-12-2015",11.63295695,16.2783587,80.6589547,72.75482714,63.12606827,25251,34300,312.8,10.2247,72.5665,66.244,108,74.58,13.99,216,851.45,16075.8,1066.45,7786.1
"23-12-2015",11.61105866,16.26954893,80.67101032,72.79018333,63.14894878,25067,34234,314,10.1944,72.043,66.037,109,74.42,13.89,216.4,863.25,16189.8,1074.1,7865.95
"24-12-2015",11.63267509,16.3164148,80.69558744,72.83811381,63.16922586,25212,34366,313.35,10.1813,72.3405,65.947,109,75,13.84,216.68,864.25,16172.2,1074,7861.05
"28-12-2015",11.64455714,16.25424121,80.73829301,72.90949988,63.28298519,25125,33475,308.2,10.1927,72.539,66.137,109,74.79,13.68,215.32,865.85,16598.6,1077.25,7925.15
"29-12-2015",11.73084439,16.23326743,80.75522601,72.90348595,63.30719038,25130,33576,316.65,10.214,72.3125,66.235,110,76.08,13.82,214.82,857.9,16703.1,1077.95,7928.95
"30-12-2015",11.78209807,16.30914293,80.80342367,72.92855397,63.33938733,24982,33399,318.35,10.2409,72.674,66.475,109,75.43,13.94,212.75,857.45,16529.8,1074.3,7896.25
"31-12-2015",11.764278,16.31378767,80.814087,72.96022098,63.36036654,24931,33321,315.5,10.1959,71.9055,66.208,109,75.67,13.88,214.32,862.75,16855.6,1082.15,7946.35
"01-01-2016",11.77057102,16.34298553,80.82162402,72.99989137,63.3781974,24962,33352,316.3,10.2,71.931,66.235,110,76.52,14.06,216.4,856.55,17370.8,1088.75,7826.7
"04-01-2016",11.75758047,16.34810448,80.84996228,73.05651097,63.46533459,25397,33551,309.8,10.1875,72.1155,66.579,109,74.6,14.09,212.2,859,17495.3,1070.5,7791.3
"05-01-2016",11.78994778,16.35239888,80.8782495,73.06516072,63.50204581,25388,33684,311,10.1926,71.4535,66.481,109,75.64,14.01,221.3,847.95,17159.9,1062.4,7784.65
"06-01-2016",11.81535044,16.34959258,80.86794827,73.0678373,63.53427581,25741,33784,311.15,10.1727,71.9075,66.698,109,74.06,14.08,225.23,843.05,17525.1,1067.1,7741
"07-01-2016",11.76403325,16.33503798,80.90867921,73.12976992,63.54396743,26100,34547,300.9,10.1459,73.149,66.891,107,73.04,13.72,220.73,820.25,17035.7,1056.2,7568.3
"08-01-2016",11.82617065,16.30334745,80.91999674,73.14379859,63.5708814,25982,33852,301.4,10.1338,73.074,66.847,108,72.51,13.91,223.27,809.85,17241.4,1062.35,7601.35
"11-01-2016",11.82808344,16.38614862,80.96099137,73.19013946,63.6380397,25870,33678,293.8,10.1622,72.5015,66.76,107,73,13.99,220.5,811.75,17239.1,1058.6,7563.85
"12-01-2016",11.87728036,16.41104506,81.01233432,73.22648818,63.6696177,25674,33399,292.65,10.1858,72.6905,66.946,107,71.98,13.81,219.95,819.7,17066.8,1046.95,7510.3
"13-01-2016",11.8521306,16.43712897,81.00500281,73.25550061,63.69156337,25735,34182,291.9,10.1769,72.7865,66.917,106,72.07,13.7,219.1,832.75,17062.7,1060.15,7562.4
"14-01-2016",11.87743281,16.49788351,81.0234703,73.24294792,63.74562329,25637,33663,297.3,10.2145,73.142,67.316,106,72.57,13.75,217.52,827.25,16988,1049.75,7536.8
"15-01-2016",11.92238412,16.50894128,81.02943075,73.25856428,63.76502328,26112,34069,294.55,10.2925,73.9895,67.775,104,70.2,13.25,213.15,804.25,16240.8,1042.15,7437.8
"18-01-2016",11.90585529,16.47023186,81.08200089,73.3392183,63.83808879,26065,34111,296.6,10.2847,73.7,67.661,103,70.5,13,208.48,809.95,15459.5,1025.85,7351
"19-01-2016",11.93434101,16.5317977,81.11156124,73.36442957,63.86290421,26057,34428,298.75,10.2962,73.8875,67.734,103,70.62,12.65,207.43,810.45,15823.8,1035.8,7435.1
"20-01-2016",11.90317096,16.59751838,81.12477558,73.37837837,63.93005165,26559,34694,297.35,10.3304,74.0125,67.958,102,70.44,12.59,201.93,795.05,15538.8,1018.3,7309.3
"21-01-2016",11.91574889,16.58739953,81.14998415,73.39007616,63.92151193,26190,34384,301.8,10.3039,73.7255,67.799,102,69.3,12.63,197.95,775.6,15552.2,1023,7276.8
"22-01-2016",11.9520602,16.67011902,81.11900655,73.422648,63.9557762,26160,34293,301.2,10.2673,72.9325,67.549,103,71.2,12.8,203.13,771.5,16472.4,1030.3,7422.45
"25-01-2016",11.96217108,16.67616862,81.19880721,73.49883486,64.00944655,26387,34688,300.85,10.2981,73.5075,67.755,104,70.96,12.8,197.6,783.3,16416.2,1041.15,7436.15
"27-01-2016",11.94435339,16.69215121,81.19514867,73.53963353,64.09413698,26749,35301,312.3,10.3597,74.2285,68.144,104,71.9,12.78,198.43,767.9,16416.2,1041.15,7437.75
"28-01-2016",11.92740292,16.72287165,81.24996659,73.54565583,64.13009747,26710,34821,310.1,10.35,74.4425,68.053,103,71.8,12.55,199.88,791.75,15959,1031.7,7424.65
"29-01-2016",11.89393051,16.74630499,81.2391485,73.56889391,64.14834728,26638,34764,311.55,10.322,73.5555,67.878,105,72.25,12.84,200.55,816.9,16546.6,1049.85,7563.55
"01-02-2016",11.90180718,16.80041251,81.27813328,73.65363921,64.18930163,26782,34880,310.2,10.3118,73.862,67.835,105,71.8,12.92,201.82,800.95,17073.8,1059.75,7555.95
"02-02-2016",11.87675451,16.81145486,81.32528808,73.6592244,64.22606009,26891,34804,309.95,10.331,74.2215,67.975,103,71.51,12.92,199.23,800.1,17197.1,1053.8,7455.55
"03-02-2016",11.82800013,16.82823337,81.32781279,73.6933334,64.26357818,27198,35741,315.75,10.3291,75.4345,67.934,102,71,12.69,197.85,821.6,16754.2,1043.85,7361.8
"04-02-2016",11.87159602,16.87580342,81.35935674,73.68128121,64.2836962,27358,35847,319.2,10.2889,75.704,67.544,102,71.5,12.73,194.52,834.8,16894.3,1049.2,7404
"05-02-2016",11.86542319,16.81941491,81.34405543,73.70944175,64.30062115,27717,35813,316.15,10.315,75.6685,67.81,103,71,12.8,197.15,844.95,18119.2,1055.25,7489.1
"08-02-2016",11.87015074,16.77810697,81.4231279,73.80148738,64.41374947,28458,37137,315.1,10.3491,76.181,68.034,102,71.5,12.83,194.98,828.9,18384.8,1035.85,7387.25
"09-02-2016",11.89531808,16.80627837,81.43806617,73.81457218,64.40877494,28437,37258,306.5,10.3288,76.68,67.901,101,69.23,12.65,194.35,826.35,18175.8,1026.05,7298.2
"10-02-2016",11.90007496,16.70694411,81.43948599,73.81714945,64.43130913,28317,36780,304.15,10.3227,76.615,67.861,100,69.72,12.6,191.8,824.55,17909.9,1012.95,7215.7
"11-02-2016",11.90902479,16.76853541,81.46256073,73.84376533,64.47768424,29791,38334,304.65,10.4155,77.536,68.471,98,67.33,12.4,186.57,802.6,17619.3,975.3,6976.35
"12-02-2016",11.86754072,16.79936961,81.49183311,73.88908704,64.50180013,29386,38000,306.5,10.3619,76.7045,68.118,97,67,12.27,182.32,812.6,8996.85,971.4,6980.95
"15-02-2016",11.91429205,16.77203444,81.53436866,73.94412596,64.58322438,28690,37099,310.25,10.488,76.0005,68.131,99,67.42,12.74,194.27,804.7,9386.1,973.6,7162.95
"16-02-2016",11.93056124,16.80365623,81.54829384,73.95104599,64.6048065,28899,37218,311,10.507,76.307,68.474,98,67.84,12.62,188.9,803.2,9345.15,973.45,7048.25
"17-02-2016",11.93765128,16.89073863,81.57216595,74.00947244,64.64609078,28888,37199,313.75,10.4667,76.036,68.329,99,66.3,12.44,191.55,812.55,9401.25,974.9,7108.45
"18-02-2016",11.88865531,16.93162167,81.59109903,74.00283999,64.62707117,29309,37532,314.9,10.5145,76.1295,68.542,99,67.77,12.45,195.68,827.4,9347.3,989.45,7191.75
"19-02-2016",11.90748802,16.8543937,81.58443827,74.02782032,64.7091807,29515,37500,316,10.5091,76.3215,68.545,99,68.98,12.41,186.32,827.6,9313.2,989.3,7210.75
"22-02-2016",11.87539746,16.85350543,81.66682122,74.08051397,64.7421598,28966,36991,320.8,10.5083,75.5885,68.533,100,69.29,12.87,189.2,861.65,9459.35,988.75,7234.55
"23-02-2016",11.86067648,16.81628267,81.66699736,74.11486957,64.80926274,29302,37176,319.2,10.504,75.558,68.561,99,69.79,12.46,181.55,836.85,9501.9,970.05,7109.55
"24-02-2016",11.85257085,16.81217585,81.67925324,74.12185106,64.87063226,29554,37231,318.05,10.4768,75.3635,68.431,98,67.67,12.6,185.4,836.75,9547.35,949.6,7018.7
"25-02-2016",11.87660797,16.78160382,81.68853795,74.16367579,64.86126517,29774,37212,315,10.5254,75.806,68.768,97,67.02,12.23,182.55,842.8,9444.4,942.65,6970.6
"26-02-2016",11.93840536,16.82442261,81.68622774,74.13829911,64.84718356,29337,36266,321.7,10.5097,75.1575,68.737,97,68.8,12.2,182.02,849.9,9442.8,961,7029.75
"29-02-2016",11.95075512,16.79896411,81.72976888,74.27161469,64.98300807,29513,36065,321.35,10.4071,74.1625,68.208,98,66.36,12.3,183.63,830.4,9450.3,971.85,6987.05
"01-03-2016",11.99731451,16.78818637,81.75935876,74.25264877,64.99776289,29226,36100,324.25,10.3407,73.6275,67.753,100,68.52,12.36,192.55,824.15,9592.15,984.15,7222.3
"02-03-2016",11.98297082,16.79001367,81.77376963,74.28319222,65.01232424,29339,36515,328.3,10.2879,73.2455,67.395,101,70.29,12.75,194.27,849.25,9660.95,1007.2,7368.85
"03-03-2016",11.98459082,16.83441604,81.83057733,74.28710705,65.0550624,29616,36758,331.2,10.2767,73.5555,67.122,102,71.01,12.72,197.35,848.9,9664.2,1015.85,7475.6
"04-03-2016",11.95113191,16.83978519,81.83275219,74.28902791,65.07280946,29766,37825,339.25,10.2854,73.658,66.938,103,71.5,12.77,194.93,848.75,9629.25,1020.55,7485.35
"08-03-2016",11.92030928,16.87552702,81.8772017,74.41341361,65.18498931,29809,37447,333.85,10.351,74.097,67.313,102,71.13,12.81,198.7,826.25,9901.05,1014.15,7485.3
"09-03-2016",11.92094648,16.81909904,81.88444688,74.43267212,65.20415509,29598,37245,334.55,10.3061,73.8695,67.128,103,70.52,12.78,194.95,839.65,9966.9,1024.8,7531.8
"10-03-2016",11.95778481,16.86538797,81.93661532,74.43823743,65.24381527,29931,37687,333,10.3437,75.246,67.302,102,70.52,12.69,193.02,837.55,9899.95,1021.25,7486.15
"11-03-2016",11.97056924,16.84800424,81.91706535,74.44645333,65.27547972,29500,37629,334.55,10.303,74.6235,66.921,103,71.99,12.75,193,851.6,10002,1028.7,7510.2
"14-03-2016",12.01355517,16.8171138,81.98548184,74.54436292,65.34125666,29187,37447,335,10.329,74.5635,67.138,103,71.43,12.65,192.43,857.15,9924.9,1027.55,7538.75
"15-03-2016",11.89207981,16.79845933,82.00005537,74.56263788,65.35724527,29037,37087,336.1,10.3418,74.843,67.372,102,71.01,12.71,196.18,840.8,9774.15,1026.7,7460.6
"16-03-2016",11.89987898,16.86041889,81.99811849,74.58526796,65.40198259,28966,36910,334.55,10.2994,75.4015,67.173,103,72.49,12.72,194.25,844.15,9346.7,1030.45,7498.75
"17-03-2016",11.92516506,16.9130206,82.00831794,74.59186637,65.43962856,29356,38169,338.55,10.2888,75.4065,66.619,103,71.11,12.75,199.38,849.65,9018.1,1018.4,7512.55
"18-03-2016",11.96211935,16.88935164,82.00133356,74.59072142,65.45029316,29131,37760,337.5,10.2577,74.8145,66.384,104,73.41,12.85,195.95,848.35,9206.7,1028.4,7604.35
"21-03-2016",11.98162753,16.77359496,82.05410706,74.68994328,65.54367113,28941,37880,339.45,10.2551,74.7525,66.5,105,73.48,12.99,197.43,879.65,9178.15,1045.6,7704.25
"22-03-2016",12.0257332,16.76401584,82.0972642,74.67346792,65.54603799,29049,37882,339.1,10.2858,74.8795,66.755,105,73.8,13.24,197.15,870.15,9118.35,1053.85,7714.9
"23-03-2016",11.99552442,16.79587206,82.11285796,74.74221062,65.57833364,28604,36773,333.4,10.2871,74.855,66.93,105,74,13.2,196.5,873.6,9277.05,1049.35,7716.5
"28-03-2016",12.01338879,16.74094929,82.20202978,74.82075502,65.71491256,28458,36570,332.1,10.2356,74.5745,66.608,104,74.69,12.84,195.9,863.65,9205.15,349.17,7615.1
"29-03-2016",12.04038077,16.80936809,82.21752824,74.82913757,65.72739369,28743,36581,326.45,10.2014,74.9445,66.375,105,74,13.13,197.2,861.15,9316.7,351.27,7597
"30-03-2016",12.06568038,16.7986052,82.23387975,74.87125847,65.78483641,28407,36337,322,10.2667,75.256,66.375,106,73.1,13.14,200,861.65,9368.4,354.98,7735.2
"31-03-2016",12.06462339,16.82778751,82.2278036,74.89814407,65.81751863,28549,36756,321.25,10.2737,75.398,66.255,106,74,13.19,196.73,869.5,9590.3,357.05,7738.4
"01-04-2016",12.09963501,16.82384353,82.26127068,74.88838412,65.84936908,28040,35932,318.5,10.2438,75.577,66.365,106,73.8,13.4,196.57,867.8,9627.05,354.82,7713.05
"04-04-2016",12.09632016,16.83362444,82.31390476,74.99049305,65.91312603,28168,35593,314.2,10.2037,75.308,66.106,106,73.96,13.25,200.98,872.2,9751.95,356.35,7758.8
"05-04-2016",12.06875916,16.84532326,82.35214363,75.01765467,65.97680008,28486,36095,315.1,10.2546,75.6145,66.422,105,72.06,13.5,200.77,868.5,9367.75,352.48,7603.2
"06-04-2016",12.0973416,16.90371382,82.32411573,75.01154243,65.9900891,28646,36009,316.15,10.2637,75.823,66.517,105,72.5,13.45,205.35,871.7,9589.9,353.83,7614.35
"07-04-2016",12.16326357,16.97430334,82.37106226,75.0703989,65.99735808,29060,36386,306.8,10.3291,75.949,66.757,105,72.15,13.44,205.48,860,9442.05,351.83,7546.45
"08-04-2016",12.21126709,16.97063228,82.40736942,75.06390526,66.02668242,29131,36683,308.15,10.2928,75.878,66.551,105,71.9,13.45,206.15,850.4,9590.6,353.12,7555.2
"11-04-2016",12.27345399,16.93111602,82.43271238,75.12072927,66.09991269,29330,37777,307.25,10.2619,75.6205,66.287,106,72.75,13.47,207.88,864.3,9694.45,356.98,7671.4
"12-04-2016",12.28559759,16.89251302,82.43121377,75.16666894,66.12950945,29336,38324,315.2,10.2517,75.4695,66.283,107,73.64,13.44,207.6,872.5,9778.9,354.33,7708.95
"13-04-2016",12.26633899,16.82174547,82.45751525,75.1872282,66.1593248,29202,38565,319.4,10.2643,74.968,66.496,108,73.5,13.62,208.23,897.7,9948.15,360.58,7850.45
"18-04-2016",12.24959134,16.84337821,82.52313621,75.28821058,66.29882281,28983,38333,318.8,10.2571,75.1435,66.416,109,75.39,13.72,214.7,899.15,10134.15,362.6,7914.7
"20-04-2016",12.27161743,16.8327178,82.56684423,75.36563056,66.34337047,29317,40134,327.4,10.2253,74.7475,66.166,109,75.5,13.75,211.9,904.1,10255.6,365.95,7914.75
"21-04-2016",12.28470311,16.85815807,82.58203923,75.32419534,66.38179711,29357,40111,330.55,10.2577,75.0535,66.489,109,75,13.78,212.27,904.05,10164.4,363.72,7912.05
"22-04-2016",12.29804604,16.88252159,82.59372943,75.36025738,66.40570129,29021,39969,334.6,10.2539,74.8825,66.66,109,75.12,13.71,214.35,884.2,10084.95,364.05,7899.3
"25-04-2016",12.39304173,16.88555487,82.63967154,75.45089368,66.50849277,29262,40114,332,10.2703,75.1405,66.685,108,75.14,13.59,214,884.15,9972.7,364.42,7855.05
"26-04-2016",12.36805738,16.94956571,82.66797207,75.43608046,66.4914804,29202,40193,329.05,10.2263,75.0265,66.404,109,75.98,13.86,217.07,885.75,10074.2,371.28,7962.65
"27-04-2016",12.3581746,16.92560772,82.6682696,75.47818512,66.57014914,29383,40573,326.25,10.2174,75.132,66.362,110,75.8,13.86,218.57,892.2,10057.15,374.73,7979.9
"28-04-2016",12.42626894,16.89943416,82.69057599,75.49505541,66.57378116,29686,41034,325.55,10.2536,75.385,66.401,108,74.51,13.61,212.13,876.25,10146.45,371.32,7847.25
"29-04-2016",12.41258002,16.93275072,82.7075975,75.52624072,66.58185579,30266,41553,334.2,10.2601,76.0965,66.425,109,74.4,13.74,216.45,867.9,10017.5,377.45,7849.8
"02-05-2016",12.33902282,17.01726187,82.76358751,75.61723808,66.68308354,30294,41882,335.95,10.248,76.524,66.346,109,74.7,13.7,213.07,863.95,9927.15,372.55,7805.9
"03-05-2016",12.36656822,17.04238057,82.76184149,75.58021123,66.77525531,30224,41647,329.25,10.2527,76.522,66.558,108,73.52,13.75,209.65,851,9990.75,372.67,7747
"04-05-2016",12.29793068,17.0449066,82.79663417,75.63529688,66.77119696,29991,41307,325.4,10.2585,76.534,66.627,108,73.76,13.52,206.3,853.4,9880.4,375.78,7706.55
"05-05-2016",12.30442261,17.00012712,82.8271666,75.63939788,66.79968561,29897,41250,318.9,10.2342,75.909,66.558,108,74.84,13.69,205,850.15,9843.35,377.43,7735.5
"06-05-2016",12.30413566,16.97957553,82.83271696,75.63238152,66.79353471,30378,41732,320.2,10.246,75.9575,66.6,108,73.69,13.6,207.98,853.4,10107.95,373.22,7733.45
"09-05-2016",12.28974341,17.00011047,82.89007653,75.74521095,66.9053833,29805,40750,313.2,10.2429,75.9835,66.752,109,74.36,13.69,209.35,845.5,10241.6,380.47,7866.05
"10-05-2016",12.39269865,17.0184035,82.87919806,75.76361566,66.92003029,29783,40850,311.9,10.2221,75.773,66.631,109,75.01,13.73,206.77,862.45,10119.6,381.63,7887.8
"11-05-2016",12.36051761,17.02324303,82.89471994,75.78092784,66.95202072,29935,41267,312.45,10.2528,76.0425,66.561,109,75.76,13.51,204.75,862.55,9988.4,379.6,7848.85
"12-05-2016",12.33029244,17.08957002,82.93301635,75.83276079,66.98174659,29901,40833,308.5,10.2439,75.949,66.757,110,75.2,13.6,207.4,853,9876.55,383.03,7900.4
"13-05-2016",12.34642888,17.07377321,82.87960813,75.84163585,66.99524725,30034,40984,309.9,10.235,75.593,66.855,109,75.51,13.68,207.1,831.8,9496.4,380.3,7814.9
"16-05-2016",12.34416422,17.04504086,83.01348862,75.92018732,67.07468856,29977,40992,311.65,10.2503,75.664,66.844,109,74.35,13.69,204.7,846.25,9531.6,387.6,7860.75
"17-05-2016",12.3521956,17.08892588,83.00265049,75.92544887,67.09790833,30049,41189,311.35,10.2485,75.6055,66.825,110,74.69,13.61,203.73,834.05,9300.85,384.48,7890.75
"18-05-2016",12.30279681,17.07471993,83.00639461,75.92400604,67.15847065,30055,41052,311.1,10.2679,75.3115,67.14,109,74.85,13.65,203.13,825.5,9360,380.22,7870.15
"19-05-2016",12.3209216,17.04780481,83.01204051,75.94254846,67.16560152,29797,39830,310.7,10.3003,75.5485,67.436,109,73.84,13.43,205.38,815.1,9100.35,379.77,7783.4
"20-05-2016",12.28344501,17.0333219,83.08869174,75.9976872,67.21001975,29691,39844,308.45,10.2929,75.659,67.408,108,73.67,13.49,204.52,812.4,9140.35,380.3,7749.7
"23-05-2016",12.27500914,17.05823188,83.10325114,76.07145546,67.24322776,29684,39677,309.4,10.2826,75.6265,67.409,108,75,13.53,202.38,819.6,9134.05,378.92,7731.05
"24-05-2016",12.2774834,17.10323734,83.11588312,76.08217226,67.29969941,29300,39345,311.5,10.314,75.347,67.63,107,74.83,13.48,198.05,823.1,9088.65,379.98,7748.85
"25-05-2016",12.30060132,17.10669403,83.13674198,76.10906952,67.35374446,28955,39228,315.05,10.2643,75.043,67.273,109,75.46,13.57,200.8,840.1,9265.35,391.1,7934.9
"26-05-2016",12.26229803,17.13088847,83.12322598,76.10999083,67.37031759,28738,39062,313.1,10.2069,74.9175,66.927,110,76.59,13.59,200.98,850.35,9197.15,394.42,8069.65
"27-05-2016",12.26773938,17.13079933,83.15352259,76.14542794,67.39205131,28603,38885,314.35,10.213,74.505,67.031,111,77.56,13.7,207.02,861.2,9371.15,395.6,8156.65
"30-05-2016",12.25996004,17.1336903,83.21630096,76.18905001,67.46356714,28603,38594,312.5,10.2033,74.872,67.171,112,78.34,13.71,201.4,854.35,9370.85,393.25,8178.5
"31-05-2016",12.2256005,17.14781204,83.20507707,76.20669989,67.51137355,28627,38409,312.45,10.2096,74.8165,67.209,112,77.76,13.62,207.88,848.2,9242.9,393.97,8160.1
"01-06-2016",12.16990238,17.18715514,83.23164825,76.23847334,67.51734719,28646,38470,310.5,10.256,75.4515,67.434,111,78,13.67,210.27,855.15,9356.6,391.72,8179.95
